puzzle_id,num_words,connection_type,connection_complexity,word_rarity,word_rarity_value,semantic_distance,word_list,timestamp,time_of_day,hints_used,num_players,completions,completion_rate,avg_solve_time,min_solve_time,max_solve_time,median_solve_time,std_solve_time,q1_solve_time,q3_solve_time,difficulty,attempt_count,time_before_first_attempt,hover_count,abandonment_rate,competitiveness_score,frustration_score,satisfaction_score,learning_value,engagement_score,replayability_score,avg_attempts_before_success
P0338,4,same_category,1,rare,8,2.85,"clothing, instruments, weather",2025-03-24 02:58:38.134265,2,1,69,53,77.5,84.1,45.0,131.33,81.82,19.9,70.34,95.45,hard,2,10.84,9,0.0,10.31,2.31,8.17,5.9,8.27,5.26,1.46
P0339,3,anagrams,9,somewhat_common,4,8.56,"weather, professions, emotions",2025-04-07 10:02:38.135266,10,0,100,67,67.5,121.32,73.61,186.01,119.14,25.44,103.81,139.38,hard,1,13.52,3,0.0,9.57,2.67,8.55,4.85,7.75,9.96,1.0
P0340,9,rhyming_words,7,extremely_rare,12,5.26,"fruits, elements, instruments",2025-03-20 12:55:38.136525,12,3,41,21,52.5,109.68,68.17,159.11,106.44,19.85,99.34,124.17,hard,2,8.34,15,0.0,9.65,2.39,9.13,11.45,8.97,4.38,1.82
P0341,10,ends_with,3,uncommon,6,6.27,"animals, emotions, furniture",2025-04-07 05:12:38.137337,5,0,48,37,77.5,140.1,73.45,238.09,136.9,31.35,118.85,153.82,hard,2,5.69,17,0.0,10.73,5.79,4.21,8.98,7.83,6.37,1.19
P0342,10,homophones,6,rare,8,6.84,"emotions, colors, animals",2025-03-25 06:44:38.138150,6,2,27,17,65.0,134.19,77.65,214.31,136.24,33.38,107.01,150.5,hard,3,5.86,29,0.0,6.5,2.36,7.95,4.02,6.44,4.11,1.01
P0343,10,rhyming_words,7,extremely_rare,12,2.11,"vehicles, colors, furniture",2025-03-30 19:48:38.138803,19,3,24,12,52.5,112.23,74.23,160.86,106.25,21.95,98.73,127.31,hard,4,6.63,27,0.0,6.94,5.69,5.83,11.45,7.17,9.05,3.39
P0344,5,ends_with,3,extremely_rare,12,1.11,"furniture, vehicles, professions",2025-03-22 19:37:38.139434,19,2,86,53,62.5,74.32,28.78,107.54,74.93,16.55,63.75,87.24,medium,2,15.75,8,0.0,7.65,1.27,10.52,1.55,7.01,2.28,1.35
P0345,6,homophones,6,somewhat_common,4,2.29,"professions, elements, sports",2025-04-04 03:09:38.140604,3,0,31,23,75.0,108.72,73.88,153.42,107.46,20.09,93.38,124.17,hard,3,6.68,8,0.0,4.69,1.31,10.35,5.8,7.17,6.14,1.21
P0346,5,multiple_rules,10,very_common,1,4.86,"body_parts, weather, fruits",2025-03-24 05:07:38.141306,5,0,35,25,72.5,120.54,82.14,162.55,124.04,19.85,106.67,133.61,hard,4,10.29,14,0.0,4.07,8.8,3.09,6.57,4.91,1.56,3.45
P0347,5,synonym_groups,5,common,2,9.28,"foods, body_parts, clothing",2025-03-14 15:22:38.142024,15,0,40,33,82.5,110.95,71.54,151.19,112.77,21.93,92.7,128.58,hard,1,17.9,11,0.0,7.2,3.55,7.68,2.92,6.7,8.3,1.0
P0348,4,synonym_groups,5,somewhat_common,4,4.03,"emotions, fruits, countries",2025-04-02 00:33:38.142759,0,1,38,29,77.5,78.99,52.15,112.84,77.85,13.61,70.47,87.51,medium,3,18.43,5,0.0,2.52,6.11,4.38,1.53,3.93,9.22,2.81
P0349,6,contains_substring,4,uncommon,6,9.52,"animals, instruments, fruits",2025-03-15 15:56:38.143489,15,0,78,58,75.0,128.29,70.24,225.87,128.0,28.32,107.16,147.24,hard,2,17.78,13,0.0,9.58,8.29,2.26,6.74,6.4,5.73,1.94
P0350,7,homophones,6,uncommon,6,8.94,"body_parts, furniture, clothing",2025-04-09 22:30:38.144557,22,0,43,30,70.0,148.91,84.04,209.26,154.97,29.06,123.74,167.32,hard,4,8.61,7,0.0,6.89,11.25,1.0,2.0,4.17,9.62,3.85
P0351,9,homophones,6,uncommon,6,6.8,"furniture, elements, colors",2025-03-13 10:14:38.145341,10,1,48,33,70.0,122.38,75.59,176.48,117.57,25.51,105.15,136.19,hard,2,15.83,15,0.0,5.17,8.96,1.97,1.12,3.76,3.15,1.69
P0352,4,homophones,6,extremely_rare,12,5.56,"animals, vehicles, fruits",2025-03-30 21:56:38.146174,21,0,48,26,55.0,122.29,73.6,205.07,118.17,26.36,102.64,142.91,hard,3,8.63,4,0.0,4.46,1.05,10.14,5.07,6.49,7.28,1.31
P0353,9,conceptual_relation,8,rare,8,1.73,"foods, furniture, colors",2025-03-24 14:10:38.146972,14,1,93,55,60.0,109.29,54.24,160.74,109.2,21.21,95.08,121.75,hard,3,16.74,27,0.0,10.27,9.83,1.05,1.32,4.86,6.71,2.07
P0354,7,contains_substring,4,common,2,8.81,"instruments, vehicles, body_parts",2025-03-17 11:28:38.148224,11,2,32,27,85.0,97.76,59.93,138.87,96.43,17.08,88.53,106.93,hard,1,5.16,17,0.0,8.84,8.02,3.75,8.23,7.12,5.2,1.0
P0355,3,same_category,1,rare,8,2.36,"animals, fruits, vehicles",2025-03-24 02:47:38.148922,2,2,74,57,77.5,66.85,40.32,105.52,64.29,14.18,55.22,76.5,medium,2,19.69,9,0.0,4.89,8.58,1.87,1.04,3.79,4.71,1.37
P0356,10,syllable_count,4,rare,8,3.65,"animals, colors, furniture",2025-03-27 06:42:38.149986,6,2,56,39,70.0,112.17,57.58,156.9,114.41,21.64,98.53,127.97,hard,1,13.89,22,0.0,9.05,9.27,1.41,7.33,6.01,8.69,1.0
P0357,4,ends_with,3,common,2,3.66,"countries, instruments, clothing",2025-03-31 23:55:38.150911,23,0,35,30,87.5,88.47,55.03,119.26,85.06,16.8,77.81,100.34,hard,1,8.84,8,0.0,2.1,2.77,8.19,5.85,6.01,7.26,1.0
P0358,9,synonym_groups,5,rare,8,2.2,"furniture, body_parts, clothing",2025-03-17 11:42:38.151610,11,2,37,24,67.5,85.72,51.3,122.3,87.82,16.58,72.96,95.46,hard,3,16.1,20,0.0,5.62,4.31,7.44,3.41,5.95,2.62,2.89
P0359,9,multiple_rules,10,common,2,6.74,"countries, professions, elements",2025-04-06 19:06:38.152357,19,1,81,56,70.0,123.84,60.29,189.15,120.14,25.19,104.43,139.28,hard,1,10.58,21,0.0,10.88,9.37,2.47,4.65,6.33,5.33,1.0
P0360,9,syllable_count,4,common,2,8.69,"body_parts, furniture, foods",2025-04-01 22:55:38.153483,22,1,77,65,85.0,110.3,60.94,181.1,111.86,22.41,94.48,122.95,hard,1,8.13,21,0.0,5.13,9.3,2.59,5.39,5.09,9.03,1.0
P0361,5,metaphorical_relation,9,extremely_rare,12,1.54,"furniture, clothing, foods",2025-03-21 17:08:38.154561,17,0,85,42,50.0,113.05,40.31,178.62,111.18,25.86,93.64,130.79,hard,7,14.4,5,0.0,7.64,7.86,2.51,3.74,4.79,3.44,4.29
P0362,9,multiple_rules,10,rare,8,1.81,"emotions, instruments, foods",2025-03-16 14:54:38.155661,14,2,68,37,55.0,100.58,54.2,147.19,100.47,20.55,83.98,114.29,hard,6,16.98,19,0.0,8.84,11.02,1.0,4.03,4.86,7.67,3.18
P0363,10,homophones,6,very_common,1,8.71,"vehicles, weather, animals",2025-04-07 03:33:38.156679,3,2,41,33,82.5,119.67,33.97,183.11,122.07,27.66,105.49,133.85,hard,3,18.72,30,0.0,8.45,9.0,1.59,9.24,6.51,10.86,2.18
P0364,5,multiple_rules,10,very_rare,10,6.19,"fruits, vehicles, clothing",2025-03-13 10:12:38.157463,10,3,31,15,50.0,107.96,69.72,164.93,103.84,25.09,87.86,125.33,hard,5,8.53,11,0.0,6.43,11.24,1.0,8.15,4.86,7.57,4.38
P0365,4,conceptual_relation,8,very_common,1,5.36,"elements, fruits, colors",2025-03-12 19:38:38.158170,19,0,52,40,77.5,103.9,63.34,153.98,97.9,19.67,90.78,114.46,hard,6,14.85,5,0.0,4.14,6.61,3.43,6.85,5.19,9.43,4.14
P0366,6,syllable_count,4,rare,8,2.76,"emotions, vehicles, professions",2025-03-27 13:01:38.159017,13,3,75,52,70.0,67.01,32.67,101.91,68.71,13.61,57.38,75.07,medium,3,17.84,9,0.0,3.34,2.7,9.23,9.08,6.99,10.1,1.42
P0367,8,conceptual_relation,8,rare,8,3.68,"countries, foods, animals",2025-03-28 00:36:38.160134,0,0,98,58,60.0,125.43,50.76,194.01,126.33,26.3,107.78,144.21,hard,1,11.95,16,0.0,3.14,3.27,8.64,4.19,5.57,5.69,1.0
P0368,5,anagrams,9,extremely_rare,12,4.13,"elements, clothing, fruits",2025-04-05 05:49:38.161609,5,0,88,44,50.0,150.52,67.85,231.06,151.2,34.14,129.33,170.53,hard,6,18.12,15,0.0,9.98,8.73,1.67,9.02,6.3,7.4,2.54
P0369,8,begins_with,2,very_common,1,7.86,"instruments, elements, animals",2025-04-07 08:27:38.162861,8,3,80,74,92.5,83.28,45.34,137.53,82.51,16.73,71.2,93.83,hard,1,17.88,18,0.0,4.7,1.77,8.54,7.18,7.26,7.22,1.0
P0370,5,synonym_groups,5,very_common,1,8.68,"vehicles, colors, elements",2025-03-25 18:30:38.164253,18,3,69,58,85.0,84.38,46.6,143.45,84.19,17.96,74.95,95.18,hard,2,16.74,7,0.0,3.43,3.54,6.83,5.86,5.95,9.41,1.93
P0371,5,same_category,1,extremely_rare,12,3.23,"sports, foods, emotions",2025-04-03 09:11:38.165446,9,1,84,56,67.5,79.31,38.65,113.65,80.69,15.34,69.32,89.77,medium,1,5.66,11,0.0,10.72,4.59,5.54,7.29,7.68,6.91,1.0
P0372,7,contains_substring,4,extremely_rare,12,9.23,"clothing, instruments, foods",2025-04-02 10:23:38.166859,10,1,66,39,60.0,130.1,60.12,200.53,132.07,31.16,107.97,153.81,hard,3,8.06,11,0.0,4.95,3.1,6.92,8.69,6.5,4.14,1.76
P0373,8,antonym_groups,6,very_rare,10,4.4,"instruments, body_parts, colors",2025-04-05 14:31:38.167935,14,0,32,19,60.0,128.99,84.49,173.2,133.29,23.6,115.24,140.65,hard,2,9.87,24,0.0,6.59,4.17,7.61,7.01,6.86,3.38,1.61
P0374,6,letter_pattern,5,somewhat_common,4,6.75,"professions, instruments, weather",2025-03-19 12:17:38.168626,12,1,98,75,77.5,98.87,45.63,175.62,97.56,23.34,81.88,113.24,hard,2,16.7,11,0.0,9.47,3.74,7.24,6.68,7.9,5.86,1.98
P0375,4,letter_pattern,5,somewhat_common,4,8.63,"foods, body_parts, emotions",2025-03-21 00:09:38.169890,0,1,41,31,77.5,105.62,66.53,147.82,104.79,22.32,88.12,122.07,hard,2,5.15,9,0.0,8.92,5.49,5.88,4.87,6.96,4.78,1.77
P0376,5,same_category,1,very_common,1,2.95,"sports, countries, fruits",2025-03-17 01:43:38.170656,1,0,91,86,95.0,76.97,42.23,115.19,77.94,15.37,66.75,84.72,medium,2,12.38,5,0.0,9.78,3.55,7.75,1.26,7.41,1.51,1.35
P0377,3,letter_pattern,5,somewhat_common,4,3.54,"sports, vehicles, animals",2025-04-10 14:03:38.171920,14,0,77,59,77.5,81.61,42.56,122.09,79.65,15.16,74.08,89.81,hard,3,15.91,4,0.0,4.17,4.06,6.34,5.86,5.87,9.99,1.63
P0378,7,compound_words,7,common,2,1.87,"weather, emotions, sports",2025-03-13 03:30:38.172987,3,2,33,25,77.5,91.24,55.06,127.19,88.72,15.03,84.79,98.7,hard,4,10.56,8,0.0,7.39,2.72,8.56,2.77,6.89,10.98,2.45
P0379,7,contains_substring,4,uncommon,6,1.27,"sports, foods, countries",2025-03-29 15:23:38.173710,15,0,89,66,75.0,80.23,54.53,122.23,77.1,15.2,69.35,91.01,hard,3,13.73,11,0.0,8.03,6.82,5.15,8.36,7.13,6.77,2.9
P0380,3,conceptual_relation,8,very_common,1,2.13,"body_parts, furniture, animals",2025-03-25 21:00:38.174863,21,1,76,58,77.5,67.79,40.63,98.44,67.71,13.22,56.88,77.05,medium,5,5.56,3,0.0,10.75,9.42,1.0,6.82,6.44,3.08,1.85
P0381,4,syllable_count,4,very_common,1,5.11,"body_parts, professions, emotions",2025-03-30 05:04:38.175944,5,2,68,59,87.5,78.43,44.3,113.54,79.43,15.07,65.99,88.13,medium,2,15.29,9,0.0,3.83,2.91,8.54,2.35,5.93,6.49,1.71
P0382,10,letter_pattern,5,very_common,1,5.95,"professions, colors, sports",2025-04-01 05:39:38.176973,5,3,52,44,85.0,93.71,55.69,132.48,96.65,16.99,80.93,104.4,hard,4,5.08,16,0.0,12.53,7.22,3.01,6.65,7.69,2.73,3.29
P0383,9,letter_pattern,5,extremely_rare,12,3.76,"body_parts, instruments, furniture",2025-03-29 23:39:38.177860,23,3,35,20,57.5,114.78,71.68,166.57,117.01,22.76,98.67,131.25,hard,2,17.55,17,0.0,3.1,5.24,6.76,4.91,5.09,2.51,1.36
P0384,6,homophones,6,common,2,1.32,"foods, colors, fruits",2025-03-20 11:27:38.178596,11,0,69,55,80.0,73.97,41.06,110.43,73.1,16.5,62.58,84.74,medium,2,8.29,9,0.0,5.04,9.62,1.0,9.1,5.23,9.7,1.4
P0385,10,rhyming_words,7,uncommon,6,9.02,"furniture, countries, professions",2025-03-17 08:16:38.179597,8,2,89,60,67.5,130.58,70.14,205.18,130.27,25.15,115.0,145.75,hard,5,11.73,30,0.0,6.85,9.07,2.78,9.7,6.18,5.76,3.47
P0386,7,compound_words,7,very_rare,10,8.13,"vehicles, weather, body_parts",2025-03-18 21:51:38.180804,21,0,79,45,57.5,152.93,84.68,240.96,155.39,32.33,131.3,176.73,hard,2,19.05,17,0.0,10.16,1.19,10.77,2.74,7.98,9.66,1.3
P0387,7,synonym_groups,5,very_rare,10,5.8,"furniture, foods, sports",2025-03-21 14:14:38.181908,14,0,78,48,62.5,128.74,71.7,171.72,129.63,21.66,116.71,143.52,hard,4,12.74,20,0.0,7.87,9.13,2.79,5.19,5.49,8.16,3.55
P0388,3,contains_substring,4,uncommon,6,9.89,"vehicles, countries, animals",2025-03-27 08:47:38.182969,8,0,51,38,75.0,119.36,79.02,171.83,117.56,21.18,104.4,134.53,hard,1,11.08,7,0.0,2.35,6.7,4.05,4.1,4.24,7.36,1.0
P0389,9,homophones,6,common,2,7.86,"countries, sports, furniture",2025-03-13 21:00:38.183832,21,1,88,70,80.0,114.96,66.23,185.98,114.45,24.64,97.06,130.45,hard,4,7.79,10,0.0,9.57,10.68,1.0,1.26,5.02,4.2,3.74
P0390,3,compound_words,7,somewhat_common,4,6.09,"weather, countries, elements",2025-03-19 23:29:38.185046,23,2,58,42,72.5,96.52,47.17,151.51,96.99,19.16,83.08,107.93,hard,3,18.47,9,0.0,8.94,8.5,3.35,5.6,6.26,3.79,1.57
P0391,8,rhyming_words,7,common,2,8.93,"foods, elements, furniture",2025-03-31 16:37:38.185970,16,3,96,74,77.5,102.59,46.98,148.82,104.9,20.82,89.56,116.95,hard,3,16.18,11,0.0,11.17,9.61,1.65,5.76,6.55,5.38,2.98
P0392,8,synonym_groups,5,uncommon,6,6.99,"fruits, emotions, professions",2025-03-22 06:52:38.187283,6,2,23,16,72.5,123.34,78.78,181.09,124.5,23.46,107.42,136.31,hard,4,7.6,18,0.0,2.03,5.31,5.78,2.48,4.29,2.93,3.13
P0393,6,same_category,1,extremely_rare,12,1.68,"countries, sports, vehicles",2025-04-03 09:29:38.187927,9,0,52,35,67.5,85.3,49.09,136.77,86.46,19.81,67.95,96.41,hard,2,7.02,9,0.0,3.91,4.3,5.76,4.16,5.08,1.37,1.89
P0394,7,syllable_count,4,very_common,1,1.28,"clothing, body_parts, foods",2025-03-12 01:17:38.188872,1,3,81,70,87.5,67.82,39.19,103.16,66.38,14.52,58.49,75.68,medium,3,7.92,12,0.0,5.23,8.52,2.78,3.52,4.86,7.13,1.6
P0395,4,ends_with,3,somewhat_common,4,5.06,"countries, vehicles, colors",2025-03-12 04:00:38.190085,4,1,97,80,82.5,87.58,29.77,135.59,86.21,18.12,76.41,100.34,hard,2,19.63,8,0.0,10.63,9.17,1.86,4.21,6.24,3.28,1.3
P0396,4,syllable_count,4,very_common,1,9.92,"colors, countries, furniture",2025-03-25 18:22:38.191334,18,1,65,56,87.5,98.71,58.46,168.19,98.8,19.65,85.75,110.21,hard,2,11.49,8,0.0,9.7,2.88,9.02,4.25,8.22,10.81,1.34
P0397,5,rhyming_words,7,extremely_rare,12,9.51,"colors, foods, countries",2025-04-07 08:52:38.192313,8,0,74,38,52.5,155.78,81.54,215.05,158.26,28.63,140.38,172.57,hard,4,16.5,6,0.0,7.57,6.45,3.91,3.03,5.1,2.92,2.13
P0398,7,ends_with,3,common,2,2.77,"sports, weather, colors",2025-03-21 21:48:38.193343,21,0,95,83,87.5,82.48,44.32,148.21,81.19,17.21,71.83,93.21,hard,2,14.22,7,0.0,4.64,1.0,10.47,8.58,8.0,3.05,1.68
P0399,4,syllable_count,4,very_rare,10,9.93,"instruments, furniture, emotions",2025-03-21 15:21:38.194563,15,2,30,19,65.0,103.27,74.73,156.1,99.91,20.78,85.97,117.93,hard,1,17.98,7,0.0,9.72,3.8,6.58,8.57,7.9,4.22,1.0
P0400,8,syllable_count,4,extremely_rare,12,5.23,"colors, instruments, clothing",2025-03-31 10:50:38.195331,10,3,46,27,60.0,96.87,65.35,158.76,96.53,18.12,85.28,105.68,hard,1,7.58,13,0.0,5.13,9.38,2.46,3.27,4.13,6.71,1.0
P0401,3,letter_pattern,5,rare,8,8.28,"elements, sports, animals",2025-03-28 18:38:38.196198,18,1,64,43,67.5,105.88,68.73,163.12,106.1,18.86,91.46,119.39,hard,1,16.33,4,0.0,1.11,2.66,8.67,1.17,4.52,6.72,1.0
P0402,4,begins_with,2,very_rare,10,8.06,"furniture, colors, body_parts",2025-03-22 20:19:38.197182,20,1,93,65,70.0,105.25,43.9,149.52,106.05,22.85,89.08,121.12,hard,2,5.18,6,0.0,7.45,7.94,3.39,1.19,4.89,9.98,1.38
P0403,10,begins_with,2,very_rare,10,5.86,"sports, colors, countries",2025-03-28 15:26:38.198389,15,2,92,64,70.0,104.52,62.46,154.61,105.49,20.56,88.85,116.35,hard,2,19.81,12,0.0,9.48,3.99,6.33,7.98,7.74,2.48,1.58
P0404,5,begins_with,2,very_common,1,5.8,"elements, animals, vehicles",2025-03-31 09:47:38.199709,9,1,47,43,92.5,70.77,49.87,112.88,69.0,13.56,60.88,78.69,medium,1,15.96,11,0.0,6.04,5.04,5.82,5.87,6.58,6.82,1.0
P0405,4,conceptual_relation,8,uncommon,6,2.22,"sports, vehicles, animals",2025-04-04 16:41:38.200563,16,3,80,52,65.0,70.95,39.24,105.55,69.91,15.43,60.24,80.07,medium,2,19.88,10,0.0,8.12,4.98,5.46,7.07,6.79,7.57,1.88
P0406,5,metaphorical_relation,9,common,2,1.81,"countries, vehicles, clothing",2025-03-28 06:03:38.201711,6,2,33,23,72.5,86.24,43.08,124.11,87.96,20.44,71.28,102.99,hard,4,12.52,9,0.0,2.41,2.87,7.15,8.98,6.12,2.54,1.81
P0407,9,contains_substring,4,uncommon,6,1.01,"professions, clothing, countries",2025-03-15 15:43:38.202434,15,0,33,24,75.0,91.08,36.04,124.36,93.08,18.22,80.38,104.1,hard,3,12.89,17,0.0,4.57,3.84,7.43,8.79,6.86,4.88,2.92
P0408,8,contains_substring,4,somewhat_common,4,8.67,"elements, weather, clothing",2025-03-16 12:29:38.203184,12,3,93,74,80.0,96.88,55.93,150.79,95.03,20.35,82.94,109.29,hard,3,11.96,19,0.0,4.87,6.58,4.36,2.49,4.87,4.7,2.06
P0409,5,synonym_groups,5,very_rare,10,3.34,"sports, instruments, colors",2025-03-20 13:28:38.204447,13,2,98,61,62.5,85.02,40.11,135.6,83.09,18.02,71.13,97.69,hard,4,18.84,11,0.0,7.1,7.47,3.96,5.49,5.66,9.61,2.46
P0410,6,letter_pattern,5,very_rare,10,8.03,"sports, elements, vehicles",2025-03-22 13:56:38.205724,13,2,54,33,62.5,111.32,65.11,171.17,109.42,21.0,99.26,122.02,hard,1,15.04,7,0.0,9.95,3.02,8.25,3.33,7.38,3.02,1.0
P0411,7,same_category,1,extremely_rare,12,8.58,"professions, colors, sports",2025-04-03 23:49:38.206635,23,3,33,22,67.5,112.18,74.87,167.22,107.7,23.23,97.67,118.48,hard,1,15.5,9,0.0,1.73,5.61,4.77,9.36,5.17,9.43,1.0
P0412,3,same_category,1,common,2,9.9,"vehicles, emotions, sports",2025-03-15 20:27:38.207357,20,2,73,67,92.5,79.87,35.62,117.1,79.3,16.52,67.96,91.26,medium,2,14.8,9,0.0,6.94,4.78,5.41,4.39,6.44,4.44,1.9
P0413,5,conceptual_relation,8,rare,8,8.9,"colors, professions, emotions",2025-03-28 16:54:38.208442,16,1,94,56,60.0,131.57,65.11,206.03,135.0,29.77,107.51,147.52,hard,1,8.66,5,0.0,5.37,1.1,10.35,10.53,8.02,9.24,1.0
P0414,9,metaphorical_relation,9,very_common,1,4.39,"foods, clothing, vehicles",2025-03-28 08:50:38.209662,8,1,73,54,75.0,109.87,64.21,172.45,108.72,23.87,90.14,124.97,hard,3,6.72,16,0.0,5.61,4.89,6.58,2.91,5.74,8.55,2.54
P0415,8,begins_with,2,very_common,1,6.77,"vehicles, weather, instruments",2025-04-09 02:22:38.210729,2,0,24,22,92.5,114.51,78.55,164.42,113.19,22.51,99.58,129.86,hard,1,8.8,17,0.0,4.58,5.51,5.93,4.29,5.86,8.93,1.0
P0416,3,ends_with,3,rare,8,8.05,"instruments, colors, vehicles",2025-03-13 06:54:38.211356,6,1,60,43,72.5,125.61,84.11,172.85,125.37,21.06,112.03,140.16,hard,1,11.33,6,0.0,3.17,6.61,5.14,8.61,5.66,8.25,1.0
P0417,6,begins_with,2,somewhat_common,4,9.09,"foods, vehicles, emotions",2025-03-22 00:02:38.212288,0,0,94,79,85.0,114.92,61.24,184.5,114.58,26.71,95.51,132.45,hard,1,18.79,16,0.0,9.02,3.9,7.22,9.44,8.46,2.55,1.0
P0418,4,syllable_count,4,rare,8,9.45,"foods, clothing, body_parts",2025-04-08 02:59:38.213493,2,2,47,32,70.0,113.3,57.66,158.69,112.73,23.55,99.42,130.26,hard,2,12.14,10,0.0,4.14,9.3,1.0,1.33,3.21,8.37,1.84
P0419,7,homophones,6,common,2,3.16,"weather, countries, emotions",2025-04-03 03:17:38.214351,3,2,96,76,80.0,91.68,44.5,138.54,92.47,17.16,78.42,102.13,hard,1,12.24,19,0.0,9.22,3.96,7.14,7.38,7.98,6.68,1.0
P0420,6,antonym_groups,6,extremely_rare,12,8.69,"weather, foods, colors",2025-04-02 12:23:38.215639,12,3,98,53,55.0,112.68,53.69,173.23,110.9,21.93,98.69,125.04,hard,3,7.3,17,0.0,8.66,5.56,5.34,3.42,5.98,3.01,2.08
P0421,4,conceptual_relation,8,common,2,6.44,"vehicles, elements, foods",2025-03-29 06:26:38.216985,6,1,52,39,75.0,111.8,75.32,159.22,110.26,20.13,98.97,124.67,hard,1,10.43,8,0.0,5.83,7.5,2.97,7.69,5.68,8.35,1.0
P0422,3,antonym_groups,6,common,2,5.94,"body_parts, fruits, furniture",2025-03-22 01:15:38.217873,1,0,75,60,80.0,113.52,53.77,192.06,110.9,27.16,96.8,132.21,hard,4,14.3,5,0.0,6.53,10.06,1.0,3.77,4.61,9.18,3.52
P0423,9,synonym_groups,5,uncommon,6,1.09,"weather, animals, instruments",2025-04-09 07:28:38.218934,7,2,24,17,72.5,78.94,56.06,106.23,80.88,13.29,71.05,89.98,medium,1,6.73,19,0.0,2.67,6.9,3.6,1.36,3.6,2.03,1.0
P0424,5,antonym_groups,6,common,2,9.45,"professions, sports, clothing",2025-03-28 08:07:38.219644,8,2,48,38,80.0,100.15,59.11,153.54,100.68,22.45,80.77,119.01,hard,4,19.2,13,0.0,8.11,2.73,8.78,5.2,7.71,1.62,3.54
P0425,3,conceptual_relation,8,rare,8,6.57,"weather, instruments, sports",2025-04-05 19:21:38.220501,19,2,65,39,60.0,101.1,55.68,145.04,100.44,18.42,87.22,113.28,hard,5,9.5,7,0.0,9.89,4.73,7.07,5.63,7.41,8.47,3.88
P0426,8,synonym_groups,5,uncommon,6,4.17,"furniture, emotions, body_parts",2025-03-13 22:45:38.221498,22,3,56,40,72.5,86.8,34.44,128.38,85.0,21.34,70.59,101.54,hard,3,12.94,24,0.0,10.59,6.36,5.16,5.95,7.37,4.71,2.48
P0427,4,multiple_rules,10,very_common,1,3.57,"fruits, vehicles, furniture",2025-03-29 11:25:38.222429,11,3,81,58,72.5,69.8,38.13,108.2,71.04,14.19,60.4,80.14,medium,8,12.76,8,0.0,12.03,3.78,7.87,9.2,9.26,6.24,1.74
P0428,10,letter_pattern,5,extremely_rare,12,8.4,"instruments, clothing, weather",2025-03-15 05:14:38.223607,5,3,69,39,57.5,132.46,72.64,230.24,131.07,30.5,110.31,151.11,hard,1,19.21,13,0.0,10.31,3.13,8.69,7.41,8.33,6.54,1.0
P0429,6,begins_with,2,very_common,1,5.3,"weather, countries, fruits",2025-04-10 06:32:38.224670,6,1,62,57,92.5,88.96,57.88,141.31,89.05,16.75,78.29,99.01,hard,2,6.42,9,0.0,2.69,7.81,3.28,8.05,5.25,3.41,1.1
P0430,8,contains_substring,4,somewhat_common,4,7.82,"emotions, instruments, elements",2025-03-30 09:21:38.225629,9,2,64,51,80.0,100.34,59.16,152.45,97.07,23.38,82.7,113.6,hard,3,15.09,22,0.0,7.65,4.02,6.94,9.65,7.91,3.74,2.43
P0431,7,begins_with,2,common,2,6.12,"professions, colors, furniture",2025-03-25 12:29:38.226611,12,2,22,19,90.0,73.72,50.58,88.68,74.66,9.43,66.58,78.12,medium,1,11.55,8,0.0,6.58,7.16,3.58,3.46,5.54,3.37,1.0
P0432,5,same_category,1,common,2,7.03,"elements, body_parts, professions",2025-04-07 09:16:38.227237,9,0,24,22,92.5,87.37,58.41,105.83,87.16,12.58,77.45,98.67,hard,2,6.11,14,0.0,1.54,4.66,5.82,1.91,4.44,4.99,1.65
P0433,8,synonym_groups,5,somewhat_common,4,7.14,"emotions, instruments, clothing",2025-03-20 15:01:38.227867,15,1,25,19,77.5,96.84,55.43,146.47,92.67,21.37,84.98,110.7,hard,2,5.84,12,0.0,12.19,1.51,9.47,3.92,8.83,4.0,1.45
P0434,6,metaphorical_relation,9,somewhat_common,4,7.19,"emotions, weather, vehicles",2025-03-24 01:40:38.228566,1,0,58,39,67.5,144.74,48.93,220.49,147.29,33.06,127.66,164.74,hard,3,15.09,12,0.0,5.49,10.76,1.0,1.43,3.58,9.75,2.77
P0435,7,syllable_count,4,very_rare,10,9.61,"fruits, weather, furniture",2025-03-26 10:13:38.229481,10,0,99,64,65.0,139.21,58.46,205.35,140.1,30.93,119.54,160.91,hard,3,15.73,18,0.0,10.14,3.39,6.64,4.84,7.3,7.21,1.7
P0436,4,homophones,6,common,2,8.97,"fruits, countries, colors",2025-03-13 21:19:38.230795,21,2,58,46,80.0,93.44,43.36,142.78,92.4,22.11,75.78,109.22,hard,4,5.35,8,0.0,9.03,9.99,1.46,9.57,6.66,8.71,2.13
P0437,5,rhyming_words,7,uncommon,6,2.27,"sports, vehicles, furniture",2025-04-01 00:17:38.231945,0,2,59,39,67.5,77.5,49.83,111.98,78.67,15.2,63.41,90.01,medium,5,16.26,9,0.0,2.86,6.02,4.87,1.16,3.9,3.57,1.41
P0438,8,contains_substring,4,uncommon,6,9.97,"sports, colors, animals",2025-03-26 07:07:38.233112,7,0,32,24,75.0,142.91,73.01,200.6,146.21,30.4,126.03,162.38,hard,2,8.2,16,0.0,2.87,8.3,3.01,7.41,4.75,6.67,1.4
